order_item_id,order_id,product_id,quantity,unit_price
OI02328,O01378,P012,1,80.96
OI02329,O01379,P010,1,73.33
OI02330,O01380,P008,1,213.93
OI02331,O01380,P005,1,35.96
OI02332,O01380,P013,2,193.96
OI02333,O01381,P014,3,123.85
OI02334,O01382,P008,1,201.48
OI02335,O01382,P009,2,62.37
OI02336,O01382,P010,2,69.41
OI02337,O01382,P004,1,130.28
OI02338,O01383,P004,1,124.39
OI02339,O01383,P003,1,71.06
OI02340,O01383,P012,1,80.2
OI02341,O01383,P010,1,71.66
OI02342,O01384,P013,1,203.13
OI02343,O01385,P004,2,138.89
OI02344,O01385,P011,1,149.13
OI02345,O01386,P009,1,61.58
OI02346,O01386,P007,1,232.77
OI02347,O01386,P016,1,136.21
OI02348,O01387,P014,1,148.93
OI02349,O01388,P007,1,203.1
OI02350,O01388,P002,1,180.35
OI02351,O01389,P002,1,161.19
OI02352,O01390,P006,2,182.26
OI02353,O01391,P012,1,75.11
OI02354,O01392,P006,1,198.18
OI02355,O01393,P005,1,37.73
OI02356,O01393,P006,1,181.14
OI02357,O01394,P003,1,72.26
OI02358,O01394,P013,1,187.99
OI02359,O01394,P015,3,151.15
OI02360,O01394,P005,1,32.48
OI02361,O01395,P012,2,77.1
OI02362,O01396,P006,1,168.72
OI02363,O01396,P011,1,131.95
OI02364,O01396,P002,1,180.41
OI02365,O01397,P012,1,74.1
OI02366,O01397,P007,1,224.55
OI02367,O01398,P011,1,126.82
OI02368,O01398,P001,2,89.89
OI02369,O01398,P003,1,60.07
OI02370,O01398,P007,1,225.19
OI02371,O01399,P015,1,161.73
OI02372,O01399,P012,2,71.75
OI02373,O01399,P013,2,203.49
OI02374,O01400,P014,1,138.6
OI02375,O01401,P014,2,129.6
OI02376,O01402,P011,1,135.44
OI02377,O01403,P014,1,151.42
OI02378,O01403,P007,1,226.01
OI02379,O01404,P005,2,31.93
OI02380,O01405,P006,1,175.74
OI02381,O01405,P003,1,60.53
OI02382,O01406,P015,1,153.38
OI02383,O01406,P016,1,131.85
OI02384,O01407,P013,3,208.26
OI02385,O01408,P010,1,62.15
OI02386,O01408,P013,1,213.92
OI02387,O01409,P008,2,192.17
OI02388,O01409,P011,1,146.49
OI02389,O01410,P011,1,141.72
OI02390,O01410,P014,1,125.38
OI02391,O01410,P012,1,80.79
OI02392,O01411,P006,1,183.1
OI02393,O01412,P006,1,192.03
OI02394,O01412,P001,3,82.91
OI02395,O01412,P010,1,75.94
OI02396,O01412,P008,1,196.19
OI02397,O01413,P016,1,116.69
OI02398,O01414,P002,2,170.09
OI02399,O01415,P008,1,185.51
OI02400,O01415,P006,1,196.36
OI02401,O01416,P015,1,145.51
OI02402,O01417,P012,1,85.84
OI02403,O01417,P005,1,36.21
OI02404,O01418,P005,1,36.08
OI02405,O01418,P011,1,136.99
OI02406,O01419,P004,1,117.37
OI02407,O01419,P006,1,174.93
OI02408,O01419,P007,1,209.63
OI02409,O01420,P006,3,169.04
OI02410,O01421,P012,1,86.78
OI02411,O01421,P002,1,171.07
OI02412,O01422,P009,2,66.14
OI02413,O01423,P010,2,65.15
OI02414,O01424,P003,1,65.98
OI02415,O01424,P015,1,146.06
OI02416,O01424,P014,1,143.13
OI02417,O01425,P013,1,190.56
OI02418,O01426,P006,1,196.03
OI02419,O01427,P008,1,209.15
OI02420,O01427,P013,1,216.7
OI02421,O01428,P010,2,62.43
OI02422,O01428,P013,1,195.97
OI02423,O01429,P002,1,180.75
OI02424,O01430,P012,1,85.12
OI02425,O01431,P014,2,135.84
OI02426,O01432,P011,2,133.72
OI02427,O01432,P012,1,82.54
OI02428,O01433,P010,1,75.72
OI02429,O01433,P003,2,72.69
OI02430,O01433,P009,2,59.57
OI02431,O01434,P010,1,65.23
OI02432,O01435,P004,2,138.52
OI02433,O01436,P007,1,213.6
OI02434,O01437,P013,1,206.69
OI02435,O01437,P007,1,237.89
OI02436,O01437,P010,1,75.41
OI02437,O01438,P005,1,34.53
OI02438,O01438,P012,1,82.64
OI02439,O01439,P007,1,218.92
OI02440,O01439,P013,2,207.53
OI02441,O01439,P014,1,124.78
OI02442,O01440,P003,1,69.53
OI02443,O01441,P015,1,162.37
OI02444,O01442,P006,1,175.77
OI02445,O01442,P013,1,187.89
OI02446,O01443,P002,1,173.14
OI02447,O01444,P004,1,138.53
OI02448,O01444,P007,1,237.77
OI02449,O01445,P015,2,168.95
OI02450,O01446,P007,1,234.21
OI02451,O01447,P010,1,63.99
OI02452,O01447,P004,2,123.95
OI02453,O01448,P011,2,133.35
OI02454,O01448,P009,1,63.31
OI02455,O01449,P008,2,197.76
OI02456,O01450,P004,2,131.42
OI02457,O01450,P003,2,67.38
OI02458,O01451,P008,1,198.77
OI02459,O01452,P011,1,153.34
OI02460,O01453,P004,2,125.88
OI02461,O01453,P003,2,71.25
OI02462,O01454,P016,1,137.28
OI02463,O01455,P012,1,73.55
OI02464,O01455,P011,1,137.07
OI02465,O01456,P008,1,197.83
OI02466,O01456,P015,2,155.26
OI02467,O01456,P007,1,210.04
OI02468,O01456,P011,2,153.42
OI02469,O01457,P006,2,198.14
OI02470,O01457,P013,1,204.52
OI02471,O01458,P007,2,235.57
OI02472,O01458,P001,1,100.55
OI02473,O01458,P010,1,71.81
OI02474,O01459,P005,1,32.69
OI02475,O01459,P002,1,176.01
OI02476,O01460,P003,1,64.62
OI02477,O01461,P015,1,166.71
OI02478,O01461,P003,2,69.83
OI02479,O01462,P010,1,68.13
OI02480,O01463,P010,1,64.07
OI02481,O01463,P013,2,184.42
OI02482,O01464,P005,1,31.88
OI02483,O01464,P015,1,177.47
OI02484,O01465,P007,1,238.1
OI02485,O01465,P012,1,84.29
OI02486,O01465,P014,1,144.2
OI02487,O01466,P005,1,35.49
OI02488,O01466,P013,1,181.16
OI02489,O01467,P012,1,79.37
OI02490,O01468,P003,2,70.08
OI02491,O01469,P006,1,183.61
OI02492,O01470,P003,1,71.24
OI02493,O01471,P004,1,122.24
OI02494,O01472,P002,1,173.05
OI02495,O01472,P004,2,126.11
OI02496,O01472,P001,1,99.07
OI02497,O01473,P003,1,67.48
OI02498,O01474,P008,2,180.14
OI02499,O01474,P005,2,35.24
OI02500,O01474,P016,1,113.82
OI02501,O01475,P014,1,125.85
OI02502,O01476,P001,1,97.13
OI02503,O01477,P004,3,134.12
OI02504,O01478,P008,1,203.51
OI02505,O01479,P009,1,64.27
OI02506,O01479,P008,1,203.17
OI02507,O01480,P012,1,80.3
OI02508,O01480,P008,1,182.89
OI02509,O01480,P007,1,209.45
OI02510,O01481,P015,2,174.37
OI02511,O01481,P016,1,116.56
OI02512,O01481,P005,1,32.29
OI02513,O01482,P002,3,165.55
OI02514,O01483,P003,2,60.04
OI02515,O01484,P009,1,61.03
OI02516,O01485,P009,1,57.32
OI02517,O01485,P010,3,62.87
OI02518,O01486,P010,1,70.53
OI02519,O01487,P008,1,182.65
OI02520,O01488,P010,1,67.42
OI02521,O01488,P002,1,158.97
OI02522,O01489,P008,2,205.53
OI02523,O01490,P010,1,75.05
OI02524,O01491,P009,2,66.22
OI02525,O01491,P003,1,62.3
OI02526,O01491,P007,1,215.19
OI02527,O01492,P006,1,187.46
OI02528,O01493,P003,1,69.7
OI02529,O01493,P004,1,131.2
OI02530,O01493,P006,2,192.03
OI02531,O01494,P001,1,91.91
OI02532,O01495,P003,2,71.68
OI02533,O01495,P009,1,55.92
OI02534,O01496,P008,3,214.06
OI02535,O01496,P010,1,75.35
OI02536,O01497,P016,1,130.12
OI02537,O01498,P013,1,203.86
OI02538,O01499,P009,1,62.63
OI02539,O01499,P013,1,197.95
OI02540,O01500,P016,1,119.66
OI02541,O01500,P011,1,132.26
OI02542,O01501,P002,1,170.79
OI02543,O01502,P008,1,188.95
OI02544,O01502,P006,1,179.94
OI02545,O01503,P014,1,131.07
OI02546,O01504,P014,1,135.94
OI02547,O01505,P004,1,141.54
OI02548,O01505,P007,1,228.71
OI02549,O01506,P008,1,190.83
OI02550,O01507,P009,1,56.09
OI02551,O01508,P003,1,60.36
OI02552,O01509,P008,3,200.57
OI02553,O01509,P006,1,193.56
OI02554,O01509,P011,1,137.46
OI02555,O01509,P013,1,196.73
OI02556,O01510,P009,1,60.62
OI02557,O01511,P010,1,70.79
OI02558,O01511,P008,1,200.98
OI02559,O01511,P003,2,68.96
OI02560,O01512,P016,2,137.06
OI02561,O01513,P002,1,183.31
OI02562,O01513,P009,1,59.23
OI02563,O01514,P014,1,151.44
OI02564,O01515,P013,2,199.65
OI02565,O01516,P015,1,161.51
OI02566,O01517,P011,2,127.0
OI02567,O01518,P016,3,119.12
OI02568,O01519,P014,1,124.75
OI02569,O01520,P005,1,36.11
OI02570,O01521,P010,2,66.22
OI02571,O01522,P013,1,214.36
OI02572,O01522,P011,2,143.47
OI02573,O01522,P014,1,134.72
OI02574,O01523,P010,2,68.98
OI02575,O01523,P006,1,182.86
OI02576,O01523,P007,1,214.73
OI02577,O01524,P001,1,86.31
OI02578,O01525,P006,1,189.02
OI02579,O01525,P013,1,193.5
OI02580,O01526,P014,1,128.32
OI02581,O01527,P014,1,141.76
OI02582,O01527,P015,1,148.99
OI02583,O01528,P009,1,55.44
OI02584,O01529,P002,1,185.84
OI02585,O01529,P001,1,90.72
OI02586,O01530,P005,1,36.23
OI02587,O01530,P004,2,127.14
OI02588,O01530,P014,2,123.37
OI02589,O01530,P002,2,167.06
OI02590,O01531,P014,1,126.15
OI02591,O01531,P002,1,158.54
OI02592,O01532,P013,2,199.09
OI02593,O01533,P006,1,188.8
OI02594,O01533,P005,1,34.22
OI02595,O01533,P003,1,70.34
OI02596,O01533,P002,3,160.81
OI02597,O01534,P015,1,149.37
OI02598,O01535,P015,1,162.53
OI02599,O01536,P003,1,70.02
OI02600,O01536,P008,1,184.44
OI02601,O01537,P013,1,210.93
OI02602,O01538,P003,2,72.62
OI02603,O01538,P010,2,65.59
OI02604,O01539,P008,1,180.46
OI02605,O01539,P006,1,171.21
OI02606,O01539,P012,2,84.97
OI02607,O01539,P009,1,64.99
OI02608,O01540,P015,1,174.89
OI02609,O01540,P008,2,188.6
OI02610,O01540,P009,1,57.38
OI02611,O01541,P007,2,234.09
OI02612,O01542,P004,1,133.63
OI02613,O01543,P015,3,161.7
OI02614,O01544,P005,2,37.48
OI02615,O01545,P016,1,124.43
OI02616,O01545,P002,1,164.62
OI02617,O01546,P013,1,188.19
OI02618,O01546,P012,2,84.16
OI02619,O01547,P004,1,118.26
OI02620,O01548,P007,1,217.62
OI02621,O01548,P003,1,67.32
OI02622,O01549,P001,1,98.59
OI02623,O01549,P003,1,68.88
OI02624,O01550,P016,1,127.01
OI02625,O01550,P012,2,73.63
OI02626,O01550,P007,1,198.56
OI02627,O01551,P008,1,178.03
OI02628,O01552,P005,1,34.84
OI02629,O01552,P004,3,123.72
OI02630,O01553,P001,2,89.38
OI02631,O01553,P008,1,189.6
OI02632,O01554,P003,1,71.8
OI02633,O01555,P003,1,68.27
OI02634,O01556,P008,1,192.73
OI02635,O01556,P005,1,34.77
OI02636,O01557,P001,1,92.37
OI02637,O01558,P013,1,200.42
OI02638,O01558,P009,1,59.07
OI02639,O01559,P004,1,141.91
OI02640,O01560,P014,1,135.95
OI02641,O01561,P005,2,32.8
OI02642,O01561,P001,2,96.22
OI02643,O01562,P001,2,99.57
OI02644,O01562,P013,2,192.04
OI02645,O01562,P010,1,75.91
OI02646,O01562,P006,1,180.94
OI02647,O01563,P013,1,209.46
OI02648,O01564,P013,1,184.45
OI02649,O01564,P003,1,72.35
OI02650,O01565,P009,1,57.54
OI02651,O01565,P012,1,84.02
OI02652,O01566,P011,1,125.64
OI02653,O01566,P007,1,200.07
OI02654,O01566,P013,2,197.63
OI02655,O01567,P008,1,188.47
OI02656,O01567,P015,1,146.26
OI02657,O01568,P006,1,197.3
OI02658,O01569,P006,1,172.44
OI02659,O01570,P012,1,71.6
OI02660,O01571,P001,1,97.73
OI02661,O01572,P003,1,59.94
OI02662,O01573,P002,1,153.85
OI02663,O01574,P009,2,62.42
OI02664,O01574,P015,2,163.77
OI02665,O01574,P012,1,82.19
OI02666,O01575,P015,1,163.74
OI02667,O01575,P007,2,212.99
OI02668,O01576,P014,1,150.42
OI02669,O01576,P016,2,126.14
OI02670,O01577,P003,2,69.35
OI02671,O01577,P004,1,122.15
OI02672,O01578,P008,1,193.59
OI02673,O01578,P011,1,153.91
OI02674,O01579,P008,2,180.73
OI02675,O01579,P006,1,177.87
OI02676,O01580,P008,3,215.04
OI02677,O01581,P008,1,214.42
OI02678,O01582,P011,1,149.4
OI02679,O01582,P006,2,189.18
OI02680,O01583,P013,1,200.42
OI02681,O01584,P011,1,146.0
OI02682,O01584,P002,1,174.81
OI02683,O01584,P001,1,98.6
OI02684,O01585,P013,1,217.79
OI02685,O01586,P013,1,206.11
OI02686,O01587,P008,1,211.93
OI02687,O01588,P003,1,61.85
OI02688,O01589,P002,1,158.91
OI02689,O01589,P016,1,117.46
OI02690,O01589,P006,2,199.08
OI02691,O01590,P002,1,185.01
OI02692,O01590,P008,1,205.64
OI02693,O01591,P012,1,80.19
OI02694,O01592,P002,1,175.21
OI02695,O01592,P001,1,87.48
OI02696,O01592,P007,1,203.55
OI02697,O01593,P002,2,166.44
OI02698,O01594,P004,2,141.79
OI02699,O01595,P008,1,197.6
OI02700,O01595,P015,1,156.62
OI02701,O01596,P001,1,92.55
OI02702,O01596,P011,2,152.1
OI02703,O01597,P009,1,62.94
OI02704,O01598,P007,1,232.7
OI02705,O01598,P011,1,145.97
OI02706,O01599,P013,1,212.04
OI02707,O01600,P001,1,85.74
OI02708,O01601,P004,1,122.07
OI02709,O01602,P005,2,34.1
OI02710,O01602,P004,2,117.11
OI02711,O01603,P014,1,129.97
OI02712,O01603,P016,1,137.79
OI02713,O01603,P011,1,137.65
OI02714,O01604,P013,1,186.22
OI02715,O01605,P015,1,173.93
OI02716,O01606,P003,1,69.98
OI02717,O01606,P016,1,123.02
OI02718,O01606,P010,1,74.06
OI02719,O01607,P012,1,73.58
OI02720,O01608,P015,1,171.4
OI02721,O01609,P007,1,237.64
OI02722,O01610,P004,2,134.61
OI02723,O01610,P009,1,61.31
OI02724,O01610,P010,1,73.05
OI02725,O01611,P003,1,63.66
OI02726,O01611,P012,1,81.84
OI02727,O01612,P002,1,178.57
OI02728,O01613,P007,1,211.33
OI02729,O01613,P002,2,169.26
OI02730,O01614,P010,1,69.32
OI02731,O01614,P014,1,144.54
OI02732,O01614,P001,1,82.73
OI02733,O01614,P011,1,143.52
OI02734,O01615,P009,1,57.69
OI02735,O01616,P004,1,140.79
OI02736,O01616,P002,1,172.57
OI02737,O01617,P001,1,85.65
OI02738,O01617,P003,1,72.27
OI02739,O01618,P012,2,72.61
OI02740,O01619,P005,1,34.91
OI02741,O01620,P002,1,179.28
OI02742,O01621,P004,1,121.25
OI02743,O01622,P014,2,142.59
OI02744,O01622,P011,1,139.27
OI02745,O01623,P007,1,205.57
OI02746,O01623,P002,3,170.41
OI02747,O01623,P013,1,202.71
OI02748,O01624,P004,1,116.74
OI02749,O01624,P007,1,234.35
OI02750,O01624,P008,3,191.54
OI02751,O01625,P002,1,184.09
OI02752,O01625,P007,1,217.51
OI02753,O01625,P004,1,124.93
OI02754,O01626,P002,1,166.55
OI02755,O01627,P014,1,141.49
OI02756,O01627,P006,1,179.69
OI02757,O01628,P004,3,122.09
OI02758,O01628,P002,2,174.78
OI02759,O01628,P005,2,37.29
OI02760,O01629,P002,1,168.71
OI02761,O01630,P008,1,211.42
OI02762,O01631,P008,1,213.79
OI02763,O01631,P015,3,176.31
OI02764,O01632,P008,1,185.17
OI02765,O01633,P012,2,79.2
OI02766,O01634,P013,1,188.22
OI02767,O01634,P015,1,159.72
OI02768,O01634,P012,1,85.2
OI02769,O01635,P011,3,138.31
OI02770,O01635,P004,1,141.8
OI02771,O01635,P006,1,177.16
OI02772,O01636,P007,2,200.08
OI02773,O01637,P001,1,97.64
OI02774,O01637,P010,1,75.45
OI02775,O01638,P011,2,142.37
OI02776,O01638,P013,1,211.94
OI02777,O01639,P005,1,39.13
OI02778,O01639,P004,1,125.55
OI02779,O01639,P006,2,173.35
OI02780,O01639,P013,3,216.45
OI02781,O01640,P014,2,131.59
OI02782,O01641,P014,1,145.01
OI02783,O01642,P004,2,137.27
OI02784,O01642,P008,2,180.35
OI02785,O01643,P009,1,56.81
OI02786,O01644,P015,1,172.84
OI02787,O01645,P006,2,197.84
OI02788,O01646,P008,1,179.94
OI02789,O01646,P015,1,167.39
OI02790,O01646,P016,1,117.77
OI02791,O01647,P012,2,83.86
OI02792,O01648,P002,1,183.77
OI02793,O01649,P011,1,150.28
OI02794,O01650,P004,1,121.07
OI02795,O01651,P007,1,209.99
OI02796,O01651,P002,1,169.6
OI02797,O01651,P004,1,139.53
OI02798,O01652,P008,1,213.81
OI02799,O01652,P006,1,196.3
OI02800,O01652,P003,1,62.28
OI02801,O01653,P015,1,150.87
OI02802,O01653,P004,1,131.53
OI02803,O01654,P008,1,183.78
OI02804,O01654,P013,1,198.06
OI02805,O01654,P006,3,180.29
OI02806,O01655,P006,1,181.36
OI02807,O01656,P016,1,123.05
OI02808,O01657,P006,1,195.01
OI02809,O01657,P012,1,84.33
OI02810,O01658,P016,1,132.41
OI02811,O01658,P004,1,120.86
OI02812,O01659,P006,2,181.76
OI02813,O01660,P005,1,36.74
OI02814,O01661,P002,1,180.26
OI02815,O01662,P013,1,214.12
OI02816,O01663,P002,1,179.27
OI02817,O01663,P005,1,37.94
OI02818,O01664,P004,1,115.6
OI02819,O01664,P011,1,131.98
OI02820,O01664,P009,1,59.24
OI02821,O01665,P016,1,114.32
OI02822,O01665,P011,1,148.65
OI02823,O01666,P003,1,72.83
OI02824,O01666,P006,1,165.47
OI02825,O01667,P003,1,64.53
OI02826,O01668,P006,1,192.91
OI02827,O01669,P001,1,84.28
OI02828,O01669,P002,1,156.63
OI02829,O01669,P010,1,64.83
OI02830,O01669,P011,1,146.48
OI02831,O01670,P013,1,198.72
OI02832,O01670,P001,1,84.83
OI02833,O01671,P006,1,177.26
OI02834,O01671,P003,1,65.69
OI02835,O01672,P007,2,225.32
OI02836,O01673,P013,1,184.92
OI02837,O01674,P006,1,165.16
OI02838,O01675,P010,1,68.49
OI02839,O01676,P014,3,136.26
OI02840,O01677,P015,1,176.1
OI02841,O01677,P016,1,117.93
OI02842,O01678,P011,1,137.44
OI02843,O01679,P013,1,202.56
OI02844,O01679,P005,3,35.09
OI02845,O01680,P011,1,145.85
OI02846,O01681,P006,1,188.03
OI02847,O01682,P011,1,152.5
OI02848,O01682,P010,1,68.18
OI02849,O01683,P010,1,65.63
OI02850,O01683,P012,1,85.23
OI02851,O01683,P004,1,125.84
OI02852,O01684,P009,1,57.03
OI02853,O01684,P005,2,38.31
OI02854,O01684,P010,1,69.49
OI02855,O01685,P014,1,136.62
OI02856,O01685,P003,2,72.98
OI02857,O01686,P001,3,96.14
OI02858,O01687,P002,1,181.34
OI02859,O01687,P008,1,186.23
OI02860,O01687,P006,1,178.14
OI02861,O01688,P002,1,171.31
OI02862,O01689,P002,1,182.94
OI02863,O01689,P014,2,126.03
OI02864,O01690,P013,2,198.95
OI02865,O01691,P016,1,123.93
OI02866,O01691,P001,2,99.23
OI02867,O01692,P007,1,212.28
OI02868,O01692,P005,1,32.36
OI02869,O01693,P006,1,177.94
OI02870,O01694,P015,1,153.39
OI02871,O01695,P014,1,142.28
OI02872,O01695,P009,1,64.03
OI02873,O01696,P011,2,142.18
OI02874,O01696,P012,1,82.87
OI02875,O01696,P015,2,149.62
OI02876,O01697,P010,1,65.71
OI02877,O01698,P008,1,206.71
OI02878,O01699,P009,1,56.46
OI02879,O01699,P007,1,227.35
OI02880,O01700,P005,2,31.89
OI02881,O01700,P010,1,66.67
OI02882,O01701,P001,1,86.52
OI02883,O01702,P014,1,149.66
OI02884,O01702,P013,1,212.42
OI02885,O01703,P011,2,127.21
OI02886,O01703,P004,1,125.16
OI02887,O01704,P009,1,57.14
OI02888,O01704,P014,1,143.48
OI02889,O01705,P003,2,70.37
OI02890,O01706,P006,1,167.54
OI02891,O01707,P014,1,148.24
OI02892,O01707,P015,1,170.56
OI02893,O01707,P016,1,136.69
OI02894,O01708,P006,2,164.43
OI02895,O01709,P016,1,121.55
OI02896,O01710,P011,1,141.15
OI02897,O01710,P007,1,235.71
OI02898,O01711,P015,1,147.04
OI02899,O01711,P010,1,63.79
OI02900,O01712,P002,3,170.82
OI02901,O01712,P004,2,135.15
OI02902,O01712,P012,1,85.55
OI02903,O01712,P006,3,165.33
OI02904,O01713,P008,1,178.78
OI02905,O01713,P010,3,70.81
OI02906,O01714,P004,1,119.05
OI02907,O01714,P008,1,190.33
OI02908,O01714,P002,1,159.11
OI02909,O01715,P005,1,33.12
OI02910,O01716,P007,2,227.81
OI02911,O01717,P015,2,172.49
OI02912,O01718,P001,1,84.86
OI02913,O01718,P005,2,36.36
OI02914,O01718,P008,1,195.18
OI02915,O01719,P009,1,65.57
OI02916,O01720,P011,1,130.96
OI02917,O01720,P007,2,215.79
OI02918,O01721,P003,2,64.16
OI02919,O01722,P006,1,166.96
OI02920,O01722,P003,1,71.27
OI02921,O01723,P011,1,142.54
OI02922,O01723,P013,1,187.23
OI02923,O01724,P010,2,62.54
OI02924,O01724,P011,1,135.35
OI02925,O01724,P013,1,198.35
OI02926,O01725,P008,1,209.14
OI02927,O01725,P011,1,142.32
OI02928,O01726,P003,1,61.44
OI02929,O01727,P004,1,129.67
OI02930,O01728,P001,1,92.77
OI02931,O01729,P010,1,73.98
OI02932,O01730,P016,1,119.07
OI02933,O01730,P008,1,187.87
OI02934,O01730,P011,1,136.88
OI02935,O01731,P014,1,131.45
OI02936,O01731,P012,1,80.53
OI02937,O01732,P001,1,82.92
OI02938,O01733,P010,2,70.1
OI02939,O01733,P012,2,84.72
OI02940,O01733,P008,1,209.61
OI02941,O01733,P009,1,64.58
OI02942,O01734,P006,1,170.07
OI02943,O01735,P014,1,142.66
OI02944,O01736,P006,1,177.51
OI02945,O01736,P009,2,54.23
OI02946,O01736,P016,1,121.22
OI02947,O01737,P001,1,94.79
OI02948,O01737,P015,2,172.79
OI02949,O01738,P014,2,144.61
OI02950,O01738,P003,2,71.18
OI02951,O01739,P007,1,216.22
OI02952,O01740,P013,1,195.9
OI02953,O01741,P007,2,203.45
OI02954,O01741,P003,1,67.74
OI02955,O01741,P011,1,141.34
OI02956,O01741,P009,1,66.41
OI02957,O01742,P003,1,69.11
OI02958,O01742,P009,1,66.04
OI02959,O01743,P014,1,133.57
OI02960,O01743,P013,1,177.42
OI02961,O01744,P003,1,65.79
OI02962,O01745,P004,1,131.14
OI02963,O01746,P016,1,130.36
OI02964,O01747,P013,1,208.63
OI02965,O01748,P015,1,165.2
OI02966,O01749,P014,1,144.83
OI02967,O01749,P011,1,151.45
OI02968,O01750,P014,1,151.25
OI02969,O01751,P001,1,93.01
OI02970,O01752,P010,1,75.65
OI02971,O01752,P007,1,221.85
OI02972,O01753,P015,1,165.65
OI02973,O01754,P001,1,81.89
OI02974,O01754,P005,1,36.73
OI02975,O01755,P002,1,156.27
OI02976,O01756,P002,2,157.67
OI02977,O01756,P001,1,86.5
OI02978,O01757,P007,1,196.22
OI02979,O01757,P014,1,142.05
OI02980,O01758,P004,1,126.39
OI02981,O01759,P012,2,71.29
OI02982,O01760,P004,2,136.11
OI02983,O01760,P010,1,64.85
OI02984,O01761,P007,1,218.83
OI02985,O01761,P014,2,151.31
OI02986,O01762,P001,1,84.78
OI02987,O01762,P011,2,149.03
OI02988,O01762,P002,1,173.57
OI02989,O01763,P010,1,75.87
OI02990,O01764,P014,2,134.44
OI02991,O01764,P009,2,56.26
OI02992,O01765,P011,2,143.41
OI02993,O01766,P006,1,194.86
OI02994,O01767,P010,1,69.1
OI02995,O01767,P008,1,190.37
OI02996,O01767,P013,1,205.37
OI02997,O01768,P008,1,187.27
OI02998,O01769,P007,1,231.83
OI02999,O01769,P002,2,153.34
OI03000,O01770,P003,1,62.61
OI03001,O01770,P015,1,149.29
OI03002,O01770,P012,3,78.63
OI03003,O01771,P012,1,81.59
OI03004,O01771,P009,1,56.33
OI03005,O01772,P011,1,128.94
OI03006,O01773,P002,1,153.2
OI03007,O01774,P015,1,153.53
OI03008,O01775,P010,2,72.46
OI03009,O01775,P008,2,186.59
OI03010,O01776,P015,1,154.2
OI03011,O01777,P001,1,84.07
OI03012,O01778,P006,1,163.96
OI03013,O01779,P016,1,112.91
OI03014,O01779,P009,2,59.66
OI03015,O01780,P010,1,73.9
OI03016,O01781,P002,1,181.75
OI03017,O01781,P016,1,130.62
OI03018,O01782,P015,1,149.94
OI03019,O01782,P012,2,80.18
OI03020,O01783,P009,2,62.11
OI03021,O01784,P001,1,82.62
OI03022,O01784,P012,1,76.1
OI03023,O01785,P011,1,141.34
OI03024,O01785,P003,1,66.54
OI03025,O01785,P002,2,157.35
OI03026,O01786,P010,1,74.89
OI03027,O01786,P016,1,131.63
OI03028,O01787,P016,1,121.79
OI03029,O01787,P006,1,198.28
OI03030,O01787,P011,1,150.16
OI03031,O01788,P003,1,66.64
OI03032,O01788,P014,1,140.38
OI03033,O01789,P010,2,65.7
OI03034,O01790,P016,1,116.85
OI03035,O01791,P001,1,91.25
OI03036,O01792,P016,2,114.75
OI03037,O01793,P006,1,184.35
OI03038,O01793,P014,1,127.21
OI03039,O01793,P002,2,183.91
OI03040,O01794,P011,1,126.16
OI03041,O01794,P012,1,86.28
OI03042,O01794,P009,1,64.72
OI03043,O01795,P004,1,136.34
OI03044,O01795,P002,1,160.11
OI03045,O01796,P011,1,132.67
OI03046,O01797,P004,1,116.38
OI03047,O01797,P014,1,148.13
OI03048,O01797,P009,1,63.18
OI03049,O01798,P016,1,123.19
OI03050,O01798,P004,2,117.35
OI03051,O01799,P002,1,173.42
OI03052,O01800,P015,1,155.71
OI03053,O01800,P011,1,136.53
OI03054,O01800,P004,1,130.47
OI03055,O01801,P002,1,180.87
OI03056,O01802,P006,1,178.48
OI03057,O01803,P010,1,73.54
OI03058,O01803,P003,1,70.61
OI03059,O01803,P009,1,55.14
OI03060,O01804,P010,1,65.74
OI03061,O01805,P001,1,85.77
OI03062,O01805,P003,1,66.06
OI03063,O01806,P009,1,59.89
OI03064,O01807,P001,1,92.63
OI03065,O01808,P001,1,91.31
OI03066,O01808,P010,1,65.93
OI03067,O01809,P012,1,82.11
OI03068,O01810,P016,1,119.63
OI03069,O01811,P004,1,135.76
OI03070,O01811,P013,1,189.73
OI03071,O01811,P007,1,217.14
OI03072,O01811,P005,1,32.3
OI03073,O01812,P008,1,183.29
OI03074,O01813,P008,1,199.14
OI03075,O01814,P014,1,134.3
OI03076,O01814,P001,1,96.66
OI03077,O01814,P003,3,72.09
OI03078,O01815,P012,1,70.64
OI03079,O01815,P008,1,177.27
OI03080,O01816,P004,1,122.5
OI03081,O01816,P010,3,65.38
OI03082,O01817,P010,2,75.22
OI03083,O01817,P002,1,161.11
OI03084,O01818,P005,1,33.71
OI03085,O01818,P012,2,77.19
OI03086,O01819,P005,1,37.98
OI03087,O01819,P003,1,68.63
OI03088,O01819,P016,1,115.27
OI03089,O01820,P014,1,133.89
OI03090,O01821,P006,1,197.69
OI03091,O01822,P013,2,206.88
OI03092,O01822,P015,1,156.59
OI03093,O01823,P011,1,128.36
OI03094,O01824,P015,1,159.99
OI03095,O01825,P004,1,137.03
OI03096,O01826,P006,1,192.94
OI03097,O01827,P016,1,117.04
OI03098,O01828,P010,1,62.69
OI03099,O01829,P005,1,36.61
OI03100,O01829,P003,1,64.06
OI03101,O01829,P006,1,184.76
OI03102,O01830,P001,1,95.8
OI03103,O01830,P010,1,74.05
